City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
271,Alta Floresta,BR,2022-02-01 05:50:24,-9.8756,-56.0861,69.94,98,100,2.59
272,Thunder Bay,CA,2022-02-01 05:50:24,48.4001,-89.3168,31.98,71,100,11.5
273,Barra Do Garcas,BR,2022-02-01 05:50:26,-15.89,-52.2567,70.74,96,100,1.39
274,Albemarle,US,2022-02-01 05:50:26,35.3501,-80.2001,40.05,67,0,3.44
275,Hasaki,JP,2022-02-01 05:50:26,35.7333,140.8333,50.4,37,98,5.06
276,Itarema,BR,2022-02-01 05:50:27,-2.9248,-39.9167,75.87,83,84,8.7
277,Ketchikan,US,2022-02-01 05:50:27,55.3422,-131.6461,33.78,92,87,3.65
278,Catuday,PH,2022-02-01 05:50:27,16.2923,119.8062,83.26,56,20,7.07
279,Takoradi,GH,2022-02-01 05:50:28,4.8845,-1.7554,76.53,86,100,2.57
280,Pokhara,NP,2022-02-01 05:50:28,28.2333,83.9833,53.46,72,95,3.74
281,Kaputa,ZM,2022-02-01 05:50:28,-8.4689,29.6619,69.44,82,79,2.13
282,Buribay,RU,2022-02-01 05:50:29,51.9617,58.1592,20.14,100,96,6.31
283,Chicama,PE,2022-02-01 05:50:29,-7.8447,-79.1469,63.14,76,69,3.38
284,Tuatapere,NZ,2022-02-01 05:50:29,-46.1333,167.6833,60.82,92,100,3.44
285,Gat,IL,2022-02-01 05:50:01,31.61,34.7642,52.39,100,63,9.08
286,Lodja,CD,2022-02-01 05:50:30,-3.4833,23.4333,69.96,94,100,2.28
287,Priargunsk,RU,2022-02-01 05:50:30,50.3691,119.1012,-7.13,90,28,1.99
288,Robstown,US,2022-02-01 05:50:31,27.7903,-97.6689,61.81,99,90,3.0
289,Aklavik,CA,2022-02-01 05:50:31,68.2191,-135.0107,-6.77,98,100,2.59
290,Komsomolskiy,UZ,2022-02-01 05:50:31,40.4272,71.7189,39.92,65,22,0.0
291,Ngunguru,NZ,2022-02-01 05:50:32,-35.6167,174.5,71.17,85,89,16.02
292,Henties Bay,NA,2022-02-01 05:50:33,-22.116,14.2845,68.86,77,100,6.46
293,Vanimo,PG,2022-02-01 05:50:33,-2.6741,141.3028,80.08,80,99,6.76
294,Khasan,RU,2022-02-01 05:50:34,42.4308,130.6434,25.54,43,11,19.91
295,Alice Springs,AU,2022-02-01 05:47:05,-23.7,133.8833,85.55,70,75,8.05
296,Leningradskiy,RU,2022-02-01 05:50:34,69.3833,178.4167,-16.49,96,57,10.49
297,Nishihara,JP,2022-02-01 05:50:35,26.1842,127.7558,67.68,54,75,12.66
298,Salalah,OM,2022-02-01 05:50:35,17.0151,54.0924,75.25,43,2,3.6
299,Mahibadhoo,MV,2022-02-01 05:50:36,3.7833,72.9667,83.23,74,21,16.04
300,Corsicana,US,2022-02-01 05:50:36,32.0954,-96.4689,58.08,92,100,1.01
301,Olafsvik,IS,2022-02-01 05:50:36,64.8945,-23.7142,23.63,76,79,7.34
302,Zelenoborsk,RU,2022-02-01 05:50:37,61.4669,64.0333,2.53,93,99,3.24
303,Dongkan,CN,2022-02-01 05:50:37,33.9997,119.8308,40.37,33,72,11.54
304,Lubeck,US,2022-02-01 05:50:38,39.2354,-81.6312,22.86,92,59,3.15
305,Imbituba,BR,2022-02-01 05:50:38,-28.24,-48.6703,75.81,92,16,5.35
306,Coihaique,CL,2022-02-01 05:50:38,-45.5752,-72.0662,58.95,63,100,8.05
307,Vuktyl,RU,2022-02-01 05:50:38,63.8567,57.3094,-5.39,99,42,2.17
308,Manacapuru,BR,2022-02-01 05:50:39,-3.2997,-60.6206,75.78,96,95,4.12
309,Araouane,ML,2022-02-01 05:50:39,18.9048,-3.5265,62.33,13,7,11.86
310,Saint-Denis,FR,2022-02-01 05:50:39,48.9167,2.3333,41.14,89,75,3.0
311,Saint-Pierre,RE,2022-02-01 05:50:40,-21.3393,55.4781,87.44,65,40,21.85
312,Santa Isabel,BR,2022-02-01 05:50:40,-23.3156,-46.2214,70.9,97,100,3.15
313,Harper,LR,2022-02-01 05:50:40,4.375,-7.7169,76.82,87,56,4.65
314,Hobyo,SO,2022-02-01 05:50:40,5.3505,48.5268,80.73,72,79,18.5
315,Zalantun,CN,2022-02-01 05:50:41,48.0,122.7167,12.4,61,9,12.71
316,Ende,ID,2022-02-01 05:50:41,-8.8432,121.6623,84.87,71,64,7.52
317,Awjilah,LY,2022-02-01 05:50:41,29.1081,21.2869,49.6,68,17,12.01
318,Bengkulu,ID,2022-02-01 05:50:42,-3.8004,102.2655,85.01,68,76,9.73
319,Lasa,IT,2022-02-01 05:50:42,46.6166,10.7002,35.69,94,100,8.88
320,Cermik,TR,2022-02-01 05:50:43,38.1361,39.4493,35.42,100,100,2.21
321,Kaeo,NZ,2022-02-01 05:50:43,-35.1,173.7833,71.33,88,99,12.46
322,Hongjiang,CN,2022-02-01 05:50:43,27.11,109.9956,38.35,98,100,2.26
323,Suez,EG,2022-02-01 05:50:44,29.9737,32.5263,52.86,75,8,2.42
324,Caravelas,BR,2022-02-01 05:50:44,-17.7125,-39.2481,76.91,88,70,5.75
325,Kahului,US,2022-02-01 05:50:44,20.8947,-156.47,73.42,73,40,10.36
326,Andenes,NO,2022-02-01 05:50:45,69.3143,16.1194,22.98,54,0,9.22
327,Honiara,SB,2022-02-01 05:50:45,-9.4333,159.95,82.2,84,92,3.71
328,Koslan,RU,2022-02-01 05:50:45,63.4564,48.8989,2.61,98,87,6.58
329,Mogadishu,SO,2022-02-01 05:50:46,2.0371,45.3438,78.67,83,40,13.8
330,Bonavista,CA,2022-02-01 05:50:46,48.6499,-53.1147,30.11,64,52,18.61
331,Tual,ID,2022-02-01 05:50:46,-5.6667,132.75,83.59,73,100,16.93
332,San Andres,CO,2022-02-01 05:50:46,12.5847,-81.7006,78.82,78,20,10.36
333,Kimbe,PG,2022-02-01 05:50:47,-5.5502,150.1429,80.02,87,100,2.06
334,Rasskazovo,RU,2022-02-01 05:50:47,52.6714,41.9033,27.05,95,100,13.87
335,Port-Gentil,GA,2022-02-01 05:50:47,-0.7193,8.7815,78.76,89,40,3.44
336,Simbahan,PH,2022-02-01 05:50:48,6.3032,120.5836,81.93,73,81,1.72
337,Prince Rupert,CA,2022-02-01 05:50:48,54.3161,-130.3201,37.09,100,100,5.75
338,Yakeshi,CN,2022-02-01 05:50:48,49.2833,120.7333,-7.42,94,100,8.75
339,Vagur,FO,2022-02-01 05:50:49,61.4732,-6.8119,43.07,76,97,45.41
340,Xuddur,SO,2022-02-01 05:50:49,4.1213,43.8894,78.19,58,83,18.75
341,Athabasca,CA,2022-02-01 05:46:04,54.7169,-113.2854,-7.78,96,47,5.68
342,Parabel,RU,2022-02-01 05:50:49,58.6978,81.4825,14.5,93,91,7.85
343,Maarianhamina,AX,2022-02-01 05:50:50,60.0973,19.9348,24.66,74,100,3.44
344,Faanui,PF,2022-02-01 05:50:50,-16.4833,-151.75,81.3,74,4,20.56
345,Garden City,US,2022-02-01 05:50:51,42.3256,-83.331,23.0,84,75,3.44
346,Elbeuf,FR,2022-02-01 05:50:51,49.2867,1.0029,43.45,89,100,10.36
347,Santiago Del Estero,AR,2022-02-01 05:50:51,-27.7951,-64.2615,73.22,50,100,2.8
348,Energetik,RU,2022-02-01 05:50:52,51.7445,58.7934,24.42,95,99,6.26
349,Altay,CN,2022-02-01 05:50:52,47.8667,88.1167,16.18,62,100,1.45
350,Zhezkazgan,KZ,2022-02-01 05:50:52,47.8043,67.7144,15.78,92,100,4.47
351,Vila Franca Do Campo,PT,2022-02-01 05:50:53,37.7167,-25.4333,57.61,77,69,12.88
352,Pozo Colorado,PY,2022-02-01 05:50:53,-23.4923,-58.7972,74.84,32,81,4.97
353,Schattdorf,CH,2022-02-01 05:50:53,46.8655,8.6547,36.41,97,100,6.71
354,Sherlovaya Gora,RU,2022-02-01 05:50:54,50.5667,116.25,-8.1,92,59,7.18
355,Port Keats,AU,2022-02-01 05:50:54,-14.25,129.55,83.71,78,50,22.55
356,Iraquara,BR,2022-02-01 05:50:55,-12.2486,-41.6194,65.62,98,40,3.09
357,Cabo San Lucas,MX,2022-02-01 05:50:14,22.8909,-109.9124,68.5,64,0,8.08
358,Berlevag,NO,2022-02-01 05:50:55,70.8578,29.0864,23.2,71,49,11.74
359,Ceamurlia De Jos,RO,2022-02-01 05:50:55,44.7333,28.7167,27.75,67,100,1.52
360,Valdosta,US,2022-02-01 05:49:02,30.8327,-83.2785,46.98,86,0,0.0
361,Jumla,NP,2022-02-01 05:50:56,29.2747,82.1838,44.53,25,2,5.48
362,Sokolo,ML,2022-02-01 05:50:56,14.7328,-6.1219,69.26,18,35,10.13
363,Poletayevo,RU,2022-02-01 05:50:56,55.0336,61.1138,15.39,89,99,8.93
364,Sokoto,NG,2022-02-01 05:50:57,13.0609,5.239,55.44,13,0,12.12
365,Tondela,PT,2022-02-01 05:50:57,40.5167,-8.0833,47.62,63,0,12.97
366,Noumea,NC,2022-02-01 05:50:57,-22.2763,166.4572,80.58,81,94,8.61
367,Atikokan,CA,2022-02-01 05:50:58,48.7555,-91.6216,25.63,92,100,10.04
368,Grindavik,IS,2022-02-01 05:50:58,63.8424,-22.4338,32.47,69,100,24.16
369,Klaksvik,FO,2022-02-01 05:50:58,62.2266,-6.589,43.72,78,91,43.33
370,Teknaf,BD,2022-02-01 05:50:59,20.8624,92.3058,75.47,40,30,8.61
371,Kholm-Zhirkovskiy,RU,2022-02-01 05:50:59,55.5189,33.4731,22.39,97,99,5.08
372,Bucerias,MX,2022-02-01 05:50:59,20.75,-105.3333,68.99,88,0,0.0
373,Padang,ID,2022-02-01 05:51:00,-0.9492,100.3543,84.25,80,81,6.02
374,Kampot,KH,2022-02-01 05:51:00,10.6167,104.1833,86.05,54,8,9.37
375,Rundu,NA,2022-02-01 05:51:00,-17.9333,19.7667,66.24,96,100,10.8
376,Kathmandu,NP,2022-02-01 05:51:01,27.7167,85.3167,55.62,58,20,3.44
377,Bassano,CA,2022-02-01 05:51:01,50.7834,-112.4685,3.43,59,100,10.42
378,Viborg,DK,2022-02-01 05:51:02,56.4532,9.402,36.66,80,100,11.72
379,Bonthe,SL,2022-02-01 05:51:02,7.5264,-12.505,74.73,94,94,5.01
380,Itacoatiara,BR,2022-02-01 05:51:03,-3.1431,-58.4442,72.82,97,83,3.31
381,Flinders,AU,2022-02-01 05:51:03,-34.5833,150.8552,91.18,66,57,5.99
382,Muisne,EC,2022-02-01 05:51:03,0.6,-80.0333,73.51,88,45,3.51
383,Sakakah,SA,2022-02-01 05:51:04,29.9697,40.2064,42.37,57,1,7.14
384,Kirakira,SB,2022-02-01 05:51:04,-10.4544,161.9205,82.8,81,72,4.99
385,Pandan,PH,2022-02-01 05:51:04,14.0453,124.1694,77.74,87,58,16.84
386,Muli,MV,2022-02-01 05:51:05,2.9167,73.5667,83.05,73,40,14.63
387,Maningrida,AU,2022-02-01 05:51:05,-12.0667,134.2667,82.42,79,96,17.02
388,Mizdah,LY,2022-02-01 05:51:06,31.4451,12.9801,44.98,32,66,13.53
389,Naze,JP,2022-02-01 05:46:34,28.3667,129.4833,59.92,58,83,10.29
390,Beringovskiy,RU,2022-02-01 05:51:06,63.05,179.3167,8.56,95,100,11.34
391,Kalininsk,RU,2022-02-01 05:51:07,51.5,44.4758,33.24,92,100,16.69
392,Buchanan,LR,2022-02-01 05:51:07,5.8808,-10.0467,75.16,92,69,4.36
393,Tateyama,JP,2022-02-01 05:51:07,34.9833,139.8667,52.07,42,46,25.75
394,Constitucion,CL,2022-02-01 05:51:08,-35.3333,-72.4167,57.16,69,0,3.6
395,Vestmannaeyjar,IS,2022-02-01 05:51:08,63.4427,-20.2734,31.77,74,66,22.62
396,Anadyr,RU,2022-02-01 05:51:08,64.75,177.4833,18.1,67,100,32.99
397,Mirabad,AF,2022-02-01 05:51:09,30.4362,61.8383,60.26,26,1,6.02
398,Waingapu,ID,2022-02-01 05:51:09,-9.6567,120.2641,88.66,60,17,19.66
399,Altoona,US,2022-02-01 05:49:24,40.5187,-78.3947,21.45,86,13,2.39
400,Novoagansk,RU,2022-02-01 05:51:10,61.9449,76.6625,6.42,94,100,6.49
401,Sorland,NO,2022-02-01 05:51:10,67.667,12.6934,32.07,51,100,17.9
402,Manzanillo,CU,2022-02-01 05:51:11,20.3433,-77.1167,69.62,74,21,13.69
403,Aberdeen,GB,2022-02-01 05:51:11,57.1437,-2.0981,51.21,66,75,16.11
404,Pasighat,IN,2022-02-01 05:51:11,28.0667,95.3333,57.96,77,100,1.74
405,Zhigansk,RU,2022-02-01 05:51:12,66.7697,123.3711,-27.18,97,93,6.33
406,Chunskiy,RU,2022-02-01 05:51:12,56.0815,99.6342,6.33,86,88,1.45
407,Whitefish,US,2022-02-01 05:51:13,48.4111,-114.3376,28.11,80,90,3.44
408,Lata,PT,2022-02-01 05:51:13,40.1629,-8.3327,49.08,64,0,7.09
409,Areia Branca,BR,2022-02-01 05:51:14,-4.9561,-37.1369,77.52,78,48,12.21
410,Hamilton,US,2022-02-01 05:47:42,39.1834,-84.5333,34.75,76,0,1.01
411,Blagodarnyy,RU,2022-02-01 05:51:14,45.0978,43.4364,34.93,95,100,3.47
412,Balkanabat,TM,2022-02-01 05:51:14,39.5108,54.3671,52.54,28,40,0.89
413,Jian,CN,2022-02-01 05:51:15,27.1172,114.9793,42.4,87,100,6.26
414,Mezen,RU,2022-02-01 05:51:15,65.8522,44.24,-0.15,98,100,4.7
415,Merritt Island,US,2022-02-01 05:50:54,28.5392,-80.672,55.06,84,1,0.0
416,Chumikan,RU,2022-02-01 05:51:15,54.7183,135.315,6.49,70,47,14.97
417,Camacha,PT,2022-02-01 05:51:16,33.0833,-16.3333,61.56,72,20,24.16
418,Never,FR,2022-02-01 05:51:16,46.9896,3.159,31.8,94,39,4.79
419,Teeli,RU,2022-02-01 05:51:17,51.0333,90.2333,-4.97,90,100,2.68
420,Olavarria,AR,2022-02-01 05:51:17,-36.8927,-60.3225,52.97,58,41,7.27
421,Tucuman,AR,2022-02-01 05:51:17,-26.8241,-65.2226,73.4,68,0,6.91
422,Riyadh,SA,2022-02-01 05:50:02,24.6877,46.7219,66.25,39,40,11.5
423,Grand Gaube,MU,2022-02-01 05:51:18,-20.0064,57.6608,81.37,73,94,11.99
424,Kualakapuas,ID,2022-02-01 05:51:18,-3.0091,114.3876,91.56,42,90,4.16
425,Isangel,VU,2022-02-01 05:51:19,-19.55,169.2667,78.58,87,100,6.55
426,Xilitla,MX,2022-02-01 05:51:19,21.3333,-98.9667,59.74,87,9,3.15
427,Male,MV,2022-02-01 05:51:19,4.1748,73.5089,87.75,70,75,16.11
428,Conway,US,2022-02-01 05:51:20,35.0887,-92.4421,60.6,59,100,6.91
429,Waipawa,NZ,2022-02-01 05:51:21,-41.4122,175.5153,74.03,61,61,3.83
430,George,ZA,2022-02-01 05:51:22,-33.963,22.4617,67.55,94,100,4.61
431,Gilgit,PK,2022-02-01 05:51:22,35.9221,74.3087,33.44,66,64,1.43
432,Gardez,AF,2022-02-01 05:51:23,33.5974,69.2259,26.55,48,8,2.17
433,Novosergiyevka,RU,2022-02-01 05:51:23,52.0934,53.6528,24.6,97,100,12.39
434,Kavali,IN,2022-02-01 05:51:23,14.9167,79.9833,82.33,53,43,6.31
435,Saint-Joseph,RE,2022-02-01 05:51:23,-21.3667,55.6167,86.36,67,86,15.82
436,Farmington,US,2022-02-01 05:49:28,36.7281,-108.2187,33.21,33,0,5.75
437,San Luis,AR,2022-02-01 05:46:49,-33.295,-66.3356,73.49,44,3,12.62
438,Kharan,PK,2022-02-01 05:51:24,28.5833,65.4167,64.22,19,0,4.94
439,Esterhazy,CA,2022-02-01 05:49:11,50.65,-102.0843,9.45,93,100,25.3
440,Santa Maria,BR,2022-02-01 05:51:24,-29.6842,-53.8069,66.92,91,7,8.81
441,Sal Rei,CV,2022-02-01 05:51:25,16.1833,-22.9167,70.36,82,100,18.03
442,Mandalgovi,MN,2022-02-01 05:51:25,45.7625,106.2708,10.08,48,2,9.62
443,Mount Gambier,AU,2022-02-01 05:51:26,-37.8333,140.7667,67.91,42,75,21.85
444,Menongue,AO,2022-02-01 05:51:26,-14.6585,17.691,64.54,58,100,5.41
445,Okha,RU,2022-02-01 05:51:26,53.5739,142.9478,5.68,91,100,22.91
446,Salinopolis,BR,2022-02-01 05:51:26,-0.6136,-47.3561,77.25,80,100,9.71
447,Ustupo,PA,2022-02-01 05:51:27,9.1333,-77.9333,75.51,84,22,9.64
448,Pacific Grove,US,2022-02-01 05:48:27,36.6177,-121.9166,51.96,90,1,1.99
449,Pionerskiy,RU,2022-02-01 05:51:27,54.9508,20.2275,31.84,64,100,17.38
450,Moose Factory,CA,2022-02-01 05:51:27,51.2585,-80.6094,6.8,72,100,5.75
451,New Bern,US,2022-02-01 05:50:24,35.1085,-77.0441,38.01,89,0,8.05
452,Miyata,JP,2022-02-01 05:51:28,33.7167,130.6667,47.89,62,100,16.24
453,Naples,IT,2022-02-01 05:47:40,40.8333,14.25,50.14,61,40,4.0
454,Namatanai,PG,2022-02-01 05:51:28,-3.6667,152.4333,82.24,76,100,5.35
455,Guerrero Negro,MX,2022-02-01 05:51:28,27.9769,-114.0611,59.81,77,15,12.68
456,Kupang,ID,2022-02-01 05:51:29,-10.1667,123.5833,90.18,70,40,11.5
457,Ankazoabo,MG,2022-02-01 05:51:29,-22.2833,44.5167,85.84,40,0,11.36
458,Moron,AR,2022-02-01 05:51:29,-34.6534,-58.6198,69.55,63,4,1.01
459,Solnechnyy,RU,2022-02-01 05:51:30,50.7214,136.6319,6.62,92,100,3.74
460,Palmerston,AU,2022-02-01 05:51:30,-12.486,130.9833,89.58,66,20,20.71
461,Te Anau,NZ,2022-02-01 05:51:30,-45.4167,167.7167,64.96,79,100,0.18
462,Mehamn,NO,2022-02-01 05:51:31,71.0357,27.8492,23.18,85,75,10.47
463,Gambela,ET,2022-02-01 05:51:31,8.25,34.5833,81.77,27,17,3.2
464,Sant Pere De Ribes,ES,2022-02-01 05:51:31,41.2667,1.7667,49.33,70,2,7.47
465,Boone,US,2022-02-01 05:47:25,39.0334,-92.3335,51.46,79,100,13.73
466,Griffith,US,2022-02-01 05:51:32,41.5284,-87.4237,33.89,73,1,1.99
467,Paamiut,GL,2022-02-01 05:51:32,61.994,-49.6678,18.3,92,100,6.46
468,Turan,VN,2022-02-01 05:51:33,16.0678,108.2208,75.18,69,75,5.75
469,Palmer,US,2022-02-01 05:51:33,42.1584,-72.3287,14.5,80,0,0.0
470,Ouesso,CG,2022-02-01 05:51:33,1.6136,16.0517,68.85,35,97,1.79
471,Trogir,HR,2022-02-01 05:51:34,43.5125,16.2517,42.85,52,0,5.75
472,Zyukayka,RU,2022-02-01 05:51:34,58.2025,54.7003,24.67,95,100,10.07
473,Kayerkan,RU,2022-02-01 05:51:34,69.3497,87.7602,3.52,77,99,6.93
474,Namibe,AO,2022-02-01 05:51:34,-15.1961,12.1522,70.45,73,100,7.0
475,Schoningen,DE,2022-02-01 05:51:35,52.138,10.9675,37.54,84,99,14.88
476,Kysyl-Syr,RU,2022-02-01 05:51:36,63.8986,122.7617,-19.66,97,80,5.28
477,Sisimiut,GL,2022-02-01 05:51:36,66.9395,-53.6735,5.13,87,100,7.23
478,Rio Grande,BR,2022-02-01 05:51:36,-32.035,-52.0986,64.51,65,19,9.06
479,Lotofaga,WS,2022-02-01 05:51:36,-13.9764,-171.8578,82.18,68,100,7.74
480,Byron Bay,AU,2022-02-01 05:51:37,-28.65,153.6167,87.69,73,8,11.5
481,Yarim,YE,2022-02-01 05:51:37,14.298,44.3779,55.94,48,33,1.43
482,Kimparana,ML,2022-02-01 05:51:37,12.8347,-4.9244,68.05,17,11,10.16
483,Juneau,US,2022-02-01 05:51:14,58.3019,-134.4197,23.05,88,0,4.61
484,Hualmay,PE,2022-02-01 05:51:38,-11.0964,-77.6139,69.66,86,69,6.78
485,Najran,SA,2022-02-01 05:51:38,17.4924,44.1277,59.65,38,70,3.58
486,Krasnoselkup,RU,2022-02-01 05:51:38,65.7,82.4667,7.47,95,100,8.21
487,Sioux Lookout,CA,2022-02-01 05:51:39,50.1001,-91.917,23.38,93,100,11.5
488,Necochea,AR,2022-02-01 05:51:39,-38.5473,-58.7368,59.04,51,20,19.1
489,Janauba,BR,2022-02-01 05:51:39,-15.8025,-43.3089,68.65,89,100,1.34
490,Kavaratti,IN,2022-02-01 05:51:40,10.5669,72.642,80.82,67,6,4.61
491,Newport,GB,2022-02-01 05:51:40,51.5877,-2.9984,49.08,89,99,1.01
492,The Valley,AI,2022-02-01 05:51:41,18.217,-63.0578,77.09,74,0,4.38
493,Yaguajay,CU,2022-02-01 05:51:41,22.3272,-79.2378,69.17,65,61,11.68
494,Ferrol,ES,2022-02-01 05:51:41,43.4832,-8.2369,49.68,82,8,11.9
495,Puerto Carreno,CO,2022-02-01 05:51:41,6.189,-67.4859,76.51,51,7,6.13
496,Canby,US,2022-02-01 05:51:42,45.2629,-122.6926,40.51,90,75,4.61
497,Micheweni,TZ,2022-02-01 05:51:42,-4.9667,39.8333,81.61,72,65,6.4
498,Aksu,CN,2022-02-01 05:51:43,41.1231,80.2644,30.6,35,41,1.7
499,Kikwit,CD,2022-02-01 05:51:43,-5.041,18.8162,71.37,90,97,1.01
500,Hay River,CA,2022-02-01 05:51:43,60.8156,-115.7999,-4.02,77,75,11.5
501,Selenginsk,RU,2022-02-01 05:51:43,52.0064,106.8647,-7.19,89,100,4.25
502,Sao Felix Do Xingu,BR,2022-02-01 05:50:40,-6.6447,-51.995,70.38,99,100,1.88
503,Northam,GB,2022-02-01 05:51:44,51.0333,-4.2167,49.42,92,86,18.92
504,Kortkeros,RU,2022-02-01 05:51:44,61.8106,51.5806,10.4,97,75,6.51
505,Egvekinot,RU,2022-02-01 05:51:45,66.3167,-179.1667,0.37,68,100,13.96
506,Kalengwa,ZM,2022-02-01 05:51:46,-13.4659,25.0027,63.63,97,100,2.48
507,Pascagoula,US,2022-02-01 05:51:47,30.3658,-88.5561,57.24,82,1,6.91
508,Esfarayen,IR,2022-02-01 05:51:47,37.0765,57.5101,31.66,39,94,5.17
509,Nanortalik,GL,2022-02-01 05:51:48,60.1432,-45.2371,20.21,77,100,5.86
510,Manali,IN,2022-02-01 05:51:50,13.1667,80.2667,87.89,71,23,6.71
511,Yarega,RU,2022-02-01 05:51:50,63.4354,53.5765,-3.03,100,69,3.85
512,Pemba,MZ,2022-02-01 05:51:51,-12.974,40.5178,77.7,100,75,3.0
513,Labuhan,ID,2022-02-01 05:51:51,-6.8844,112.2051,84.78,71,80,9.66
514,Manggar,ID,2022-02-01 05:51:51,-2.8833,108.2667,85.3,65,100,12.57
515,Nuuk,GL,2022-02-01 05:51:52,64.1835,-51.7216,12.67,93,100,9.33
516,Eirunepe,BR,2022-02-01 05:51:52,-6.6603,-69.8736,74.32,86,100,1.52
517,Kuningan,ID,2022-02-01 05:51:52,-6.9758,108.4831,81.45,72,99,3.27
518,Skelleftea,SE,2022-02-01 05:51:53,64.7507,20.9528,12.56,67,90,4.61
519,Deyang,CN,2022-02-01 05:51:53,31.1302,104.382,43.97,82,100,6.96
520,Neiafu,TO,2022-02-01 05:51:53,-18.65,-173.9833,84.88,70,20,5.75
521,Akdepe,TM,2022-02-01 05:51:54,42.0551,59.3788,32.09,74,4,12.19
522,Keti Bandar,PK,2022-02-01 05:51:54,24.1447,67.4497,77.05,50,0,0.78
523,Metkovic,HR,2022-02-01 05:51:55,43.0542,17.6483,46.87,73,100,9.19
524,Porbandar,IN,2022-02-01 05:51:55,21.6422,69.6093,75.18,73,40,16.11
525,Kericho,KE,2022-02-01 05:51:56,-0.3677,35.2831,58.14,81,92,1.72
526,Bikaner,IN,2022-02-01 05:51:56,28.0167,73.3,72.23,23,0,7.54
527,Feicheng,CN,2022-02-01 05:51:56,35.2606,117.9675,39.92,20,0,5.59
528,Harnai,PK,2022-02-01 05:51:57,30.1005,67.9374,63.93,17,0,1.61
529,Temnikov,RU,2022-02-01 05:51:57,54.6302,43.2148,28.69,91,96,12.64
530,Ganzhou,CN,2022-02-01 05:51:57,28.8184,115.4327,44.65,79,100,6.08
531,Wanning,CN,2022-02-01 05:51:58,18.8003,110.3967,73.4,83,88,6.69
532,Samarai,PG,2022-02-01 05:51:58,-10.6167,150.6667,86.67,66,99,11.97
533,Vikulovo,RU,2022-02-01 05:51:58,56.8167,70.6107,16.02,94,96,5.93
534,Melbu,NO,2022-02-01 05:51:59,68.5044,14.8297,32.02,40,0,11.5
535,Cuxhaven,DE,2022-02-01 05:51:59,53.8718,8.6909,39.4,81,90,16.11
536,Sierpc,PL,2022-02-01 05:51:59,52.8568,19.6691,29.53,71,87,8.23
537,San Rafael,AR,2022-02-01 05:50:37,-34.6177,-68.3301,70.63,38,0,5.61
538,Jonesboro,US,2022-02-01 05:52:00,35.8423,-90.7043,47.01,61,0,8.99
539,Sur,OM,2022-02-01 05:52:00,22.5667,59.5289,80.47,38,0,3.13
540,Vrbas,RS,2022-02-01 05:52:01,45.5714,19.6408,39.2,90,100,4.81
541,Kelo,TD,2022-02-01 05:52:01,9.3086,15.8066,61.16,21,53,5.12
542,Keetmanshoop,NA,2022-02-01 05:52:02,-26.5833,18.1333,74.91,66,99,2.08
